,Temperature (°C),Response,Concentration,Response Time
75,6.003001500750375,10.860012689482982,36.45035840204937,68.27901332771638
76,6.08304152076038,18.400412615618208,38.56351733429729,74.11743497810897
77,6.163081540770385,9.640748640389006,3.7022325867045183,84.39911997446158
78,6.24312156078039,10.747523584972852,17.92328642721363,41.585657610257144
79,6.323161580790395,9.341437383556856,5.793452976256486,86.00395281440497
80,6.4032016008004,12.842798619318005,43.155171293779674,59.86045458107629
81,6.483241620810405,14.522721667331025,31.164906341377897,26.164662330746495
82,6.56328164082041,12.371462674980648,16.54490124263246,24.684074339518336
83,6.643321660830415,14.615907795103599,3.177917514301182,46.73906549568486
84,6.72336168084042,10.756760064883817,15.54911608578311,82.7917581689174
85,6.803401700850425,11.641550958524206,16.259166101337353,76.61447477927325
86,6.88344172086043,10.043705581408572,36.480308916903205,83.08919717379251
87,6.963481740870435,12.81174108768721,31.877873567760656,61.38152451532875
88,7.04352176088044,9.695619115179014,44.36063712881633,55.21591983643924
89,7.123561780890445,13.381692622990315,23.610746258097464,31.796202136502714
90,7.20360180090045,12.831204612164948,5.9797122969150855,46.25542028874492
91,7.283641820910455,12.58855333373064,35.66223936114975,54.72154929391002
92,7.36368184092046,9.874626957474772,38.03925243084487,27.08803437436938
93,7.443721860930465,10.952163319994353,28.063859878474812,37.6489562168969
94,7.52376188094047,20.312613854688692,38.54835899772805,67.8580235250991
95,7.603801900950475,13.175712634929203,24.689779818219538,78.85304913913518
96,7.6838419209604805,13.811917336838537,26.136641469099704,99.86780091143598
97,7.763881940970485,9.877294990010274,21.37705091792748,94.64906650748462
98,7.84392196098049,13.602740006711878,1.2709563372047594,71.40521596281532
99,7.923961980990495,18.516132060180944,5.394571349665222,53.69984426352576
100,8.0040020010005,13.210648023311899,1.5714592843367126,70.89418917665861
101,8.084042021010506,11.695666714397404,31.82052056318902,82.85212944641856
102,8.16408204102051,13.260888044217547,15.717799053816334,29.466895273870986
103,8.244122061030515,20.3848145566476,25.42853455823514,52.79239117570306
104,8.32416208104052,17.927729017179136,45.37832369630465,87.18418285084938
105,8.404202101050526,17.86081679699406,12.464611457443747,50.70663615464352
106,8.48424212106053,19.006605225662852,20.519146151781488,65.74978169817493
107,8.564282141070535,10.704547787213123,37.77755692715243,67.02154886897586
108,8.64432216108054,14.12135252089994,11.439908274581123,34.75810025069115
109,8.724362181090545,13.546167141216223,3.8489954914396494,48.97883533218307
110,8.80440220110055,12.995295469199466,14.4875726456884,46.76090309935457
111,8.884442221110556,17.29239650467849,8.061064362700222,22.09573668256518
112,8.96448224112056,16.286217058631912,46.484882617128655,21.935341111308418
113,9.044522261130565,15.078886705382303,40.40601897822085,86.53576349406188
114,9.12456228114057,10.231176987835616,31.67018782552117,41.845664797824995
115,9.204602301150574,12.768986780567623,43.57302950938588,61.44630129910524
116,9.28464232116058,15.310910391588184,40.18360384495573,43.898045887101844
117,9.364682341170585,22.20112995652302,9.328502944301793,95.25433960922724
118,9.44472236118059,11.484290979264834,44.627949924498886,40.7437407092619
119,9.524762381190595,13.072413576133687,26.967112095782536,54.37254501911481
120,9.6048024012006,12.01570081589282,40.372007758203125,89.81842003876815
121,9.684842421210606,13.47535426815392,44.80456499617466,87.3546853433447
122,9.76488244122061,12.836334756316631,15.900173748593193,34.88811342770219
123,9.844922461230615,12.02736917006144,5.502596226383838,84.21146478365684
124,9.92496248124062,11.587729607270921,11.396758127097083,56.65495093903141
125,10.005002501250624,12.105083948251258,21.355389431312815,58.637509766828416
126,10.08504252126063,11.5867813654787,40.90073829612466,30.6783977932755
127,10.165082541270635,12.829541335413596,43.036529162817175,26.44812110056997
128,10.24512256128064,14.866373842369184,0.34760652655953517,78.23514455790121
129,10.325162581290645,21.178125724988284,25.537365128878285,59.716892188423984
130,10.40520260130065,13.887673872619018,20.87055015743895,54.948056209214364
131,10.485242621310656,13.673659809219101,11.105390523536512,78.36065829219174
132,10.56528264132066,11.918897091969606,5.99326836668414,81.24103191928879
133,10.645322661330665,17.450462545222457,16.8807585701814,32.71265341354828
134,10.72536268134067,12.779625468000706,47.14548519562596,68.8180119582113
135,10.805402701350674,18.24089154964508,16.160146601037763,30.828326582214842
136,10.88544272136068,12.783093220600644,25.939531087168305,80.11000688232366
137,10.965482741370685,13.847177825996841,35.15094794475889,72.55641250137117
138,11.04552276138069,11.59117375359766,18.1814801189647,96.52916968667664
139,11.125562781390695,21.245652013118153,48.589104136048036,25.516641308513694
140,11.2056028014007,15.53758189534327,48.122364747105564,24.564377692100344
141,11.285642821410706,11.381982194472089,12.589114791268209,42.57496597545601
142,11.36568284142071,16.89437626695398,24.86242529461927,40.93645469887248
143,11.445722861430715,12.090428327544734,15.043915490838483,39.75830392575999
144,11.52576288144072,10.900281923084394,14.242024718873381,92.50036644168293
145,11.605802901450724,12.641073108234439,1.8443473677266398,39.96369598796049
146,11.685842921460731,18.318453528300008,30.478216698994842,41.75597809029048
147,11.765882941470736,15.686878278640005,25.133951161443076,80.7518609934371
148,11.84592296148074,13.32822929990409,2.5739375624994674,55.9791873960432
149,11.925962981490745,12.628485148849173,13.932323211830571,82.1368445564145
150,12.00600300150075,11.51907394824598,45.41329429833269,25.229292605150818
151,12.086043021510754,19.31379609354756,11.97809453334862,59.005695493870746
152,12.16608304152076,14.316374239862494,7.244743604561155,22.68908801466261
153,12.246123061530765,11.318148074943235,24.47263801387815,25.01225627642836
154,12.32616308154077,17.536335956188122,49.282522705530035,92.51499626755287
155,12.406203101550775,14.86912934854487,12.10276357557502,31.139629689407613
156,12.48624312156078,20.18797202199452,33.606777370293926,62.593654582017365
157,12.566283141570786,16.10144111043072,38.08098076643588,52.887648208056525
158,12.64632316158079,14.933918708720624,11.881877199619984,47.78746610070741
159,12.726363181590795,10.935182543017337,36.41081743059298,91.9866676549818
160,12.8064032016008,16.10308056981085,18.38915663596266,21.74587174203916
161,12.886443221610804,14.506024300807903,31.615291529678974,73.10317489404713
162,12.96648324162081,11.84264267411731,31.676485538044734,97.07155473708403
163,13.046523261630815,14.366995789816059,26.788734203737924,64.81345467694736
164,13.12656328164082,15.692097679810509,4.514488502720415,94.94579696264735
165,13.206603301650825,12.361022784393878,41.7651247794619,24.1806303428819
166,13.28664332166083,18.655164288106224,16.03900324858679,53.50346552593291
167,13.366683341670836,18.76811876381281,9.325925519992712,40.81262327696409
168,13.44672336168084,20.901210369823048,2.038757077738196,78.46567719845838
169,13.526763381690845,12.175914706218824,29.54464715941209,98.50376723977973
170,13.60680340170085,13.749110310452673,33.87821809211412,40.52240499553982
171,13.686843421710854,11.869976096260471,0.8293914463928076,72.33396811792596
172,13.76688344172086,11.653489227483378,25.60465291496405,35.847810620779214
173,13.846923461730865,15.5097050491499,11.324788759896897,65.22642036572879
174,13.92696348174087,12.272565668900448,32.25863952047249,57.114598935066894
175,14.007003501750875,11.482028523156298,8.718321450249572,97.76042637052296
176,14.08704352176088,15.535117536573527,34.546886905123294,68.68218181571733
177,14.167083541770886,13.857719555159367,19.33676731502687,47.960509766945506
178,14.24712356178089,13.266307057679867,46.836499436836725,29.12766279103467
179,14.327163581790895,11.471070073757126,6.876047207299663,32.09974629879476
180,14.4072036018009,13.480355937255673,17.053317552512926,38.025354396098805
181,14.487243621810904,11.55969545940895,5.673676062029454,40.07733290722384
182,14.56728364182091,11.388630860432382,46.23468091392814,88.04928462729103
183,14.647323661830915,12.863296285811892,43.86696766904905,64.89782306260199
184,14.72736368184092,22.180201619988573,12.89708138575778,61.87127290994931
185,14.807403701850925,13.676260789378507,32.999202301708955,29.181509749537398
186,14.88744372186093,15.01992061582804,40.86111001006079,88.8111754679548
187,14.967483741870936,16.76880202002252,27.760040579973115,77.8251442566787
188,15.04752376188094,17.4096693656397,26.482528917800323,25.413468952000127
189,15.127563781890945,12.667587590158163,12.092614545022585,76.62680777838149
190,15.20760380190095,11.188445830282706,4.655138390294961,63.483057387411684
191,15.287643821910955,14.152236113737644,44.860787897666334,26.538027659742262
192,15.367683841920961,15.5500057666124,45.02090285816652,56.664051322292515
193,15.447723861930966,15.316563985345384,31.655072863663396,58.775702970403756
194,15.52776388194097,17.771403064460717,16.951489552435035,33.26196321306206
195,15.607803901950975,12.21167755668178,17.460478730633046,95.65585176002259
196,15.68784392196098,12.419398627020495,36.297783943511966,87.99802971845295
197,15.767883941970984,13.715566388951551,44.85551299762886,73.52178698632866
198,15.84792396198099,11.198651849910256,44.354321213255865,56.98364488004857
199,15.927963981990995,12.993808054306394,38.99377729288119,52.941243326760684
200,16.008004002001,18.482855129343147,32.10158230771439,72.07787737207633
201,16.088044022011005,12.289746639335299,4.206998249752441,63.634549552552436
202,16.16808404202101,14.140975369844593,8.081435704730689,24.98184847055085
203,16.248124062031014,13.13619076720782,44.927709426353964,61.000211901626535
204,16.32816408204102,20.39510971288891,30.321452982979498,84.51228937862716
205,16.408204102051027,13.529237081501503,0.4598525808314824,56.73919020775664
206,16.48824412206103,13.43826723822569,5.0735771433016055,24.156526204341475
207,16.568284142071036,11.398532513455075,33.17508845540279,82.90225595072265
208,16.64832416208104,11.531067391910938,0.25307919231093434,36.10910257087795
209,16.728364182091045,11.66480585582015,8.040402570874933,40.6896667910431
210,16.808404202101052,11.671609904917261,27.436689468329305,33.17650827458367
211,16.888444222111055,12.702124777160927,34.59475988463466,46.4172051897198
212,16.96848424212106,17.10782919609059,32.59806297513003,80.5401204550908
213,17.048524262131064,11.813404532351015,11.21346547302799,61.550868760314984
214,17.12856428214107,16.307478079925133,35.6089610673768,36.390501932057006
215,17.208604302151073,14.930851749823347,11.862454374840004,90.22640625216327
216,17.28864432216108,13.09010998016133,16.269984907963387,90.36654839612234
217,17.368684342171086,12.529357177861908,37.32457025590121,89.64627400368056
218,17.44872436218109,12.03388328129496,32.48164495236073,39.10369691052314
219,17.528764382191095,17.430085119158008,42.4611705247089,56.099147534479044
220,17.6088044022011,16.697031413929977,32.88064461501717,98.79917249127001
221,17.688844422211105,12.713862556375576,28.415430166773582,81.76099810479923
222,17.76888444222111,21.929726652095646,4.683738391404624,22.173393698044784
223,17.848924462231114,12.208225985373062,18.385790152971676,25.216367300839366
224,17.92896448224112,12.355091036574443,13.260118384086272,57.114510144986625
225,18.009004502251123,14.376400063272133,12.199482168954178,92.73761646892481
226,18.08904452226113,16.580484759420784,48.65052773762228,63.09614383621714
227,18.169084542271136,12.361128174337736,19.65488623333802,59.82500064274322
228,18.24912456228114,17.664792176649627,44.602327758855665,28.437895996530447
229,18.329164582291146,16.746431907133985,31.556931299863145,72.54240837794353
230,18.40920460230115,14.972637345530911,39.74056517708242,85.76825284801804
231,18.489244622311155,16.404165821777944,25.131854655259605,50.43360060060499
232,18.56928464232116,14.042467354098967,28.845194231317954,82.0489480740262
233,18.649324662331164,12.971315589580877,24.625884690943195,97.15813231206494
234,18.72936468234117,11.029417920401334,9.762149389902225,36.30131673021513
235,18.809404702351173,11.80513443410236,36.12260576307526,61.866370495579304
236,18.88944472236118,13.436618858722422,14.03861812204279,42.971036646766045
237,18.969484742371186,11.252560904918596,1.215798321572692,83.42835352270714
238,19.04952476238119,16.86171805357436,32.27361479535839,66.2074692704926
239,19.129564782391196,23.335745707315134,8.855533970352447,70.76659340402429
240,19.2096048024012,15.384368451060222,47.02292921764572,83.83313276927153
241,19.289644822411205,15.084540661343567,47.696428850129365,51.677637812996394
242,19.36968484242121,15.599321204451003,45.743219511022424,93.20720547256346
243,19.449724862431214,14.206329153658242,18.50793501277222,62.6423093796912
244,19.52976488244122,17.874440778335234,0.7728308264433714,32.63638582682784
245,19.609804902451224,15.011266813793448,46.415928129386266,75.67192945350419
246,19.68984492246123,15.791564974305468,21.409207415865716,83.46090803506036
247,19.769884942471236,10.901741608396073,48.33274095218348,45.34093416540213
248,19.84992496248124,18.155568524203137,48.18099885446264,88.57434055990024
249,19.929964982491246,16.00281901785132,42.650472773368,92.4914603812613
250,20.01000500250125,17.631222642449085,14.722444603479284,42.15235899022471
251,20.090045022511255,15.163865744410963,19.254886430096263,98.68171781721776
252,20.17008504252126,13.149574523414259,42.556833575842845,31.256922243900675
253,20.250125062531264,18.27179505650734,15.846100257813884,36.1612534721992
254,20.33016508254127,13.128005047111778,8.474637334304624,34.73798713904209
255,20.410205102551274,11.817274552028508,27.840063122917506,91.51917680062964
256,20.49024512256128,14.000990760523196,46.80773870803905,72.34340418599695
257,20.570285142571286,13.047886379491402,34.80148983374865,32.16834265778183
258,20.65032516258129,17.749458058456398,28.50305850446825,55.22587346946792
259,20.730365182591296,11.548333449145323,4.8588246885384265,69.22384200558416
260,20.8104052026013,12.717603040442771,30.750361334958487,26.677126799150663
261,20.890445222611305,23.031171708412828,49.50269250521316,90.5933094725871
262,20.97048524262131,12.704655240937615,7.004200761826201,84.28828283532282
263,21.050525262631314,11.939240073468461,25.916482618186837,60.41654188613106
264,21.13056528264132,16.989903295010468,43.86865359639777,97.37012922073363
265,21.210605302651324,10.829091008028563,37.03843088771022,53.420878342007974
266,21.29064532266133,12.33152183216814,34.8507870497634,98.72882552291982
267,21.370685342671337,11.718144564523271,35.12420419935546,73.43359990429016
268,21.45072536268134,15.890621639394993,17.97455756098776,70.77370186031531
269,21.530765382691346,10.494352975012328,14.679592213224668,33.2763916236628
270,21.61080540270135,15.209800771637777,40.46805777392568,90.55422066437151
271,21.690845422711355,11.990748745818932,40.50566973395904,54.19917503364921
272,21.77088544272136,12.77759952467431,43.35361592900519,32.97867246259835
273,21.850925462731364,18.635312234686378,45.66202762782356,21.00860159806072
274,21.93096548274137,11.489939932226932,25.56711994304689,64.7804546910706
275,22.011005502751374,13.251165471048461,25.07581473435998,62.19196976981411
276,22.09104552276138,17.73306467556298,39.91475894833876,77.54828978953269
277,22.171085542771387,25.70919592689794,32.49819653888826,91.22064424142417
278,22.25112556278139,15.834118235833525,35.098343862885166,26.352526771442363
279,22.331165582791396,18.60862144595124,39.789633471805054,78.51971922722899
280,22.4112056028014,12.227001436769257,44.50026709087832,34.99295552780658
281,22.491245622811405,12.680607412721727,16.89975784257679,88.65416425257311
282,22.57128564282141,13.120352229427299,18.7791476319972,85.52508110893248
283,22.651325662831415,16.57385410845618,4.69909699204345,63.26350039884355
284,22.73136568284142,14.66142709697943,28.9140070498087,76.81942388986492
285,22.811405702851424,11.772330743406435,1.7971136898371043,45.14800905469987
286,22.89144572286143,23.722803462125746,23.27990090662301,57.69343191462517
287,22.971485742871437,13.616316964594587,27.13223173537883,85.73095181683773
288,23.05152576288144,12.876315286648087,14.32706260641422,56.741215773857114
289,23.131565782891446,16.407476074570646,29.541663028450536,48.623861226035345
290,23.21160580290145,13.264141925174266,1.5250124969524714,59.53699578002399
291,23.291645822911455,22.026342750772265,1.8674094374607209,86.25994019497747
292,23.371685842921462,10.847746456144142,41.13002803298291,46.81664378966982
293,23.451725862931465,18.767509186515248,18.009532070563143,33.900927450859506
294,23.53176588294147,15.212809316691086,6.353025632594239,76.96112162646246
295,23.611805902951474,14.441760722454964,26.112163002740218,86.07825701664655
296,23.69184592296148,10.211361392263132,38.499677654930544,28.050998281882666
297,23.771885942971487,13.84488668535516,10.791051374842159,39.189929020475574
298,23.85192596298149,14.400413808959511,31.144523790950014,31.357759180879512
299,23.931965982991496,16.072349320229314,4.2673732496884,47.83531292657333
300,24.0120060030015,20.797016364732364,2.584086058430385,56.02807831243301
301,24.092046023011505,17.53998880778724,26.5677315784074,79.90610695706451
302,24.17208604302151,15.467623470152946,27.031756080505325,72.09180679053392
303,24.252126063031515,18.027281922141377,31.871495074910328,69.67428539827449
304,24.33216608304152,15.69797893644726,36.30456668613308,48.18999572877235
305,24.412206103051524,13.702694017101582,48.79260397312673,87.3158042467808
306,24.49224612306153,14.293147515224927,25.815017415059767,57.70297339185316
307,24.572286143071533,25.228516023243458,16.1478236470623,98.32839504121236
308,24.65232616308154,11.302769258744314,39.759309738435185,70.73137106365894
309,24.732366183091546,9.832739029025047,13.541612563103712,30.101179325160217
310,24.81240620310155,13.12066073648047,21.948571035281805,74.09420496603472
311,24.892446223111556,15.000812283755224,3.9228190671132976,46.00832123453592
312,24.97248624312156,10.317740711307719,1.2675371707728755,74.9061757348878
313,25.052526263131565,15.85737867384277,48.132420733896254,25.57129185299246
314,25.13256628314157,13.250236472731078,41.79900602561029,33.99051497407675
315,25.212606303151574,9.62231520754667,34.798710304684896,88.4589807124629
316,25.29264632316158,14.890941883542022,20.447647220713495,38.17436456188119
317,25.372686343171583,9.845814878700107,8.664716003542289,86.9632900194352
318,25.45272636318159,10.75925468502202,7.8218521335543025,42.34208707635283
319,25.532766383191596,14.063096198356812,12.512144908229766,71.43055280469662
320,25.6128064032016,10.644024883303558,27.461333235306025,75.53204588078648
321,25.692846423211606,15.001072970389618,35.72979613500312,61.012380251604235
322,25.77288644322161,14.553237442994398,33.009868835886564,44.4248541357385
323,25.852926463231615,12.284442448273115,13.996694847297142,37.01155010968769
324,25.93296648324162,14.402698459267677,47.743264033159704,22.655148364994098
325,26.013006503251624,12.090001545141853,36.89484583478843,44.31571209925791
326,26.09304652326163,13.31385599862037,27.717702625570034,72.25302324250265
327,26.173086543271634,10.839747538171228,30.58603731171761,95.06438547587861
328,26.25312656328164,10.963095962885852,20.980003121389494,89.69635858104417
329,26.333166583291646,9.85049627916321,12.386549475057873,81.28518212282421
330,26.41320660330165,10.221324116325563,17.798633932563078,83.0757874602639
331,26.493246623311656,15.375834556755743,37.892305523218454,73.19879227807962
332,26.57328664332166,10.251270805866826,0.7196744314877934,40.82294860528024
333,26.653326663331665,17.277975643330755,5.803632025345812,92.57560245646638
334,26.73336668334167,11.792129730099408,2.3001321010876374,73.65858495246673
335,26.813406703351674,10.546130490489112,2.0364401159485066,64.8352504784352
336,26.89344672336168,9.981104555755964,42.77302920055036,28.879157537078484
337,26.973486743371684,16.508131220926888,35.18289296900118,55.764443504514034
338,27.05352676338169,10.177366792162914,23.70869145436626,56.8286616961541
339,27.133566783391696,11.564514667398837,4.891708032550074,89.16508876181359
340,27.2136068034017,12.447164107403694,24.58079375584162,63.731857615023074
341,27.293646823411706,10.736093533288551,23.673588539028284,50.43204391763277
342,27.37368684342171,13.826555843837207,8.660093495500758,98.14402628085274
343,27.453726863431715,9.349549505905207,21.692582461898652,28.857647466105256
344,27.53376688344172,23.79800536827537,19.92523671986867,53.80387426495557
345,27.613806903451724,19.044838428404965,30.792504902610823,23.361974013712423
346,27.69384692346173,13.09328804234896,31.75468254338219,79.19232966135442
347,27.773886943471734,11.164382007528108,2.265200488602226,93.44612417593206
348,27.85392696348174,14.795957496989878,18.73063073132356,42.40298636403915
349,27.933966983491747,11.11785298500753,31.29299578571182,88.66733414392966
350,28.01400700350175,9.431287644208336,25.156812929004385,43.37745843695182
351,28.094047023511756,10.859693379160714,42.824492059416116,92.86161293151322
352,28.17408704352176,13.666318831514756,32.93468158094725,80.31695228774271
353,28.254127063531765,9.176933515225768,8.146721354071484,84.39254214731508
354,28.33416708354177,18.272224714055028,3.528437370021492,21.44052444803636
355,28.414207103551774,22.580977035286246,32.12096391031578,97.02482856592208
356,28.49424712356178,16.443162062591178,1.3255655270810907,78.13367936562585
357,28.574287143571784,9.180811164190683,29.288779063673164,44.380087630890664
358,28.65432716358179,9.159593248737076,47.01151207124788,86.35157318870776
359,28.734367183591797,18.121914481170847,28.77370889379395,42.521695873194396
360,28.8144072036018,10.055827852241663,19.408496310326097,89.82030716529023
361,28.894447223611806,10.256715402030975,32.16441092211766,29.00643123295496
362,28.97448724362181,10.523885704487201,22.912644524575832,76.29487819686366
363,29.054527263631815,11.91799388922158,27.280839465796745,63.25587813159282
364,29.13456728364182,15.747673075677689,47.07324043882626,27.722757615635267
365,29.214607303651825,16.119003159891896,19.305131890038712,39.35150626070712
366,29.29464732366183,19.909723830378276,48.05952819119571,20.992322902185183
367,29.374687343671834,11.66475055465762,45.26753209780318,57.50143723716047
368,29.45472736368184,12.39735596263695,9.789556739464821,44.10122086080003
369,29.534767383691847,14.316528817001407,3.4680650437582727,67.86859874382071
370,29.61480740370185,8.874943361023952,5.038900068871333,43.77902461668938
371,29.694847423711856,10.35620610943475,0.9110912825774864,43.993528920558774
372,29.77488744372186,17.615141903245394,4.72214803779642,79.45545589852827
373,29.854927463731865,11.94406933144024,34.150338670817845,23.851426878268278
374,29.93496748374187,10.403018600035278,3.559432423011449,92.23159961535897
375,30.015007503751875,9.07931444940902,15.948781514688065,88.18110995129452
376,30.09504752376188,17.619988397137316,42.24376554847273,73.42437465811253
377,30.175087543771884,16.764711412122075,1.1635967867912933,67.45772560859075
378,30.25512756378189,9.27219811765037,40.72342412944679,91.38419985117218
379,30.335167583791897,10.462912534983612,14.092738738669997,34.82641436229716
380,30.4152076038019,11.17626168062587,5.908241381082813,26.31753297526629
381,30.495247623811906,14.74782206892386,34.836858268207536,39.16081359276305
382,30.57528764382191,11.823169943359431,31.4471423389942,83.56626229601522
383,30.655327663831915,13.724300624039028,43.873600676352645,22.773621338118666
384,30.735367683841922,9.571287317586288,36.75355219019429,66.62454680667918
385,30.815407703851925,17.14226649561545,40.17404651924243,99.63500129530479
386,30.89544772386193,13.249500073856822,14.101728628565324,88.45568750700315
387,30.975487743871934,12.618261420667944,8.871977188986142,61.71565512348715
388,31.05552776388194,18.752465062309255,37.53073758204292,25.091272742931388
389,31.135567783891943,8.752327135549058,40.3417369633632,86.50988115085678
390,31.21560780390195,8.264757053829998,49.52525710003366,67.91828065417684
391,31.295647823911956,12.51079609239515,20.630883845571326,29.19463976476535
392,31.37568784392196,16.957069354350345,18.600904289639157,27.508582785868498
393,31.455727863931966,9.344106489471912,38.82064803709984,92.7701455549274
394,31.53576788394197,9.072868116744777,17.040177012650894,73.53602103504628
395,31.615807903951975,8.421065611013256,46.537866280178235,86.34294394534044
396,31.69584792396198,11.953652215764922,42.92063759215059,90.31831202258138
397,31.775887943971984,13.630994338580942,21.44970136875092,65.74178816386578
398,31.85592796398199,8.020419344469863,37.54355338957487,61.3957081404033
399,31.935967983991993,13.89453872734621,37.727143704234116,54.43419282567922
400,32.016008004002,15.588895150260118,5.15619344179663,45.355727023289546
401,32.096048024012006,11.1988340830676,45.127645333978336,54.76767686869694
402,32.17608804402201,9.755098216494913,25.262618622392857,81.91037245841251
403,32.25612806403201,11.941019660808053,41.322873305387084,68.15387448121052
404,32.33616808404202,10.840971896897281,16.002480051530586,91.4018631963877
405,32.416208104052025,10.244533213245118,44.77616142481003,55.47040115033502
406,32.49624812406203,10.972287719065553,19.460083936708156,68.56716629750032
407,32.57628814407204,25.04357696754409,0.541882574014918,70.5046042473591
408,32.65632816408204,17.353568047216147,45.26909882096318,67.33577298450604
